TYPE;CODE_INSEE;CODE_ORIG;NUM;NOM_ETABLISSEMENT;NUMÉRO_ET_LIBELLÉ_VOIE;LIEU_DIT;CODE_POSTAL;LIGNE_D_ACHEMINEMENT;PAYS_OU_DÉNOMINATION_TOM_COM;COORDONNÉES_X;COORDONNÉES_Y;NU_TEL;ADRESSE_MAIL
CA;97502;9;2895;Tribunal Supérieur d'Appel de Saint-Pierre-et-Miquelon;14 RUE EMILE SASCO;ST PIERRE;97500;ST PIERRE ET MIQUELON;;-56.1716;46.78123;0(508)410320;
CASS;97502;9;17771;Tribunal Criminel de Saint-Pierre-et-Miquelon;14 RUE EMILE SASCO;ST PIERRE;97500;ST PIERRE ET MIQUELON;;-56.1716;46.78123;0(508)410320;
CDAD;97502;9;67491;Conseil d'accès au droit de Saint-Pierre-et-Miquelon;14 RUE EMILE SASCO;ST PIERRE;97500;ST PIERRE ET MIQUELON;;-56.171541;46.781171;0(508)410320;
CPH;97502;9;7249;Conseil de Prud'hommes de St-Pierre-et-Miquelon;14 RUE EMILE SASCO;ST PIERRE;97500;ST PIERRE ET MIQUELON;;-56.1716;46.78123;0(508)410320;
TA;97502;9;3994;Tribunal Administratif de Saint-Pierre-et-Miquelon;PLACE LT CEL PIGEAUD;ST PIERRE;97500;ST PIERRE ET MIQUELON;;-56.1716;46.78022;0508411008;
TE;97611;9;15281;Tribunal pour Enfants de Mamoudzou;ROUTE NATIONALE 1 KAWENI;;97600;MAMOUDZOU;;45.223184;-12.788467;0(269)611115/265;
TGI;97611;9;41809;Tribunal judiciaire de Mamoudzou;ROUTE NATIONALE 1 KAWENI;;97600;MAMOUDZOU;;45.223184;-12.788467;0269611115;accueil.tj-mamoudzou@justice.fr
CASS;97611;9;41897;Cour d'assises de Mayotte;Zone Nel;;97600;MAMOUDZOU;;45.226956;-12.762356;0269639930;
CDAD;97611;9;59003;Conseil départemental d'accès au droit de Mayotte;ROUTE NATIONALE 1 KAWENI;;97600;MAMOUDZOU;;45.223184;-12.788467;0269611115;cdad-mayotte@justice.fr
CPH;97611;9;19416;Conseil de Prud'hommes de Mamoudzou;Zone Nel;;97600;MAMOUDZOU;;45.226956;-12.762356;0(269)611265;accueil.mamoudzou@justice.fr
TA;97611;9;17728;Tribunal Administratif de Mayotte;RUE DE L'INTERNAT;;97600;MAMOUDZOU;;45.225828;-12.781698;0269611856;greffe.ta-mayotte@juradm.fr
TBRTJ;97611;9;63863;Tribunal Paritaire des Baux Ruraux de Mamoudzou;ROUTE NATIONALE 1 KAWENI;;97600;MAMOUDZOU;;45.223184;-12.788467;0269611115;
CASS;98613;9;17768;Cour d'Assises des Iles Wallis-et-Futuna;;;98600;UVEA;MATA-UTU - WALLIS-et-FUTUNA;-176.1809;-13.28207;00(681)722715;
CPH;98613;9;16802;Tribunal du Travail de Mata-Utu;;;98600;UVEA;MATA-UTU - WALLIS-et-FUTUNA;-176.1809;-13.28207;00(681)722715;
TA;98613;9;59866;Tribunal Administratif de Wallis et Futuna;;;98600;UVEA;MATA-UTU - WALLIS-et-FUTUNA;-176.1809;-13.28207;00687250630;
CCD;98613;9;67465;Cour Criminelle Départementale des Iles Wallis-et-Futuna;DE MATA-UTU  ILES WALLIS-ET-FUTUNA;;98600;UVEA;MATA-UTU - WALLIS-et-FUTUNA;-176.1809;-13.28207;00(681)722715;
TE;98613;9;17781;Tribunal pour Enfants de Mata-Utu;MATA-UTU - WALLIS-et-FUTUNA;;98600;UVEA;MATA-UTU - WALLIS-et-FUTUNA;-176.1809;-13.28207;00(681)722715;
TGI;98613;1;221;Tribunal de Première Instance de Mata-Utu;MATA-UTU - WALLIS-et-FUTUNA;;98600;UVEA;MATA-UTU - WALLIS-et-FUTUNA;-176.1809;-13.28207;00 681 722715;accueil.tpi-mata-utu@justice.fr
CDAD;98735;9;67490;Conseil d'accès au droit de la Polynésie française;42 AVENUE POUVANAA A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.57096;-17.543046;689 87 30 00 85;cdad.polynesie@gmail.com / cdad-polynesie@justice.fr
TE;98735;1;3420;Tribunal pour Enfants de Papeete;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)415500;
TGI;98735;1;222;Tribunal de Première Instance de Papeete;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)415500;tpi-papeete@justice.fr
CA;98735;1;36;Cour d'Appel de Papeete;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)415500;
CASS;98735;1;2060;Cour d'Assises de la Polynésie Française;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)415500;
CPH;98731;9;17210;Tribunal du Travail de Nuku-Hiva;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)920325;
CPH;98735;9;16803;Tribunal du Travail de Papeete;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)415500;tt.cph-papeete@justice.fr
CPH;98758;9;17780;Tribunal du Travail de Raïatéa;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;00(689)663208;
TA;98735;9;3996;Tribunal Administratif de la Polynésie française;42 AVENUE POUVANA'A A OOPA;;98714;PAPEETE;TAHITI POLYNESIE FRANCAISE;-149.568;-17.832;0068940509025;greffe.ta-papeete@juradm.fr
CCD;98735;9;67449;Cour Criminelle Départementale de la Polynésie Française;42 AVENUE BRUAT  TAHITI;;98714;PAPEETE;;-149.568;-17.832;00(689)415500;
TE;98818;1;3425;Tribunal pour Enfants de Nouméa;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)279350;
TGI;98818;1;223;Tribunal de Première Instance de Nouméa;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)279350;accueil.tpi-noumea@justice.fr
CA;98818;1;37;Cour d'Appel de Nouméa;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)279350;
CASS;98818;1;2063;Cour d'Assises de la Nouvelle Calédonie;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)279353;greffe-penal.ca-noumea@justice.fr
CCD;98818;9;67444;Cour Criminelle Départementale de la Nouvelle Calédonie;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)279353;greffe-penal.ca-noumea@justice.fr
CDAD;98818;9;73997;Conseil d'Accès au Droit de Nouvelle-Calédonie;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)240199;cdad-nouvelle-caledonie@justice.fr
CPH;98818;9;16801;Tribunal du Travail de Nouméa;RUE DE METZ;;98800;NOUMEA;;166.4572;-22.27631;00(687)279350;tt-noumea@justice.fr
TA;98818;9;3997;Tribunal Administratif de Nouvelle Calédonie;85 AVENUE DU MARECHAL FOCH;;98800;NOUMEA;;166.4432;-22.27997;00687250630;greffe.ta-noumea@juradm.fr
TE;98811;8;33832;Tribunal pour Enfants de Nouméa (section détachée de Koné);30 RUE LUCIEN ALLARD;;98860;KONE;;164.8661;-21.05982;687.35.55.13;
TE;01053;1;2076;Tribunal pour Enfants de Bourg-en-Bresse;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;0426377300;
TGI;01053;1;39;Tribunal judiciaire de Bourg-en-Bresse;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;0426377300;accueil-bourg-en-bresse@justice.fr
CASS;01053;9;446;Cour d'Assises de l'Ain;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;0426377300;
CCD;01053;9;67381;Cour Criminelle Départementale de l'Ain;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;04 26 37 73 00;
CDAD;01053;9;58966;Conseil départemental d'accès au droit de l'Ain;34 COURS DE VERDUN;;01000;BOURG EN BRESSE;;2.2875;48.8627;0474140140;contact@cdad-ain.fr
CPH;01053;1;937;Conseil de Prud'hommes de Bourg-en-Bresse;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;0426377300;cph-bourg-en-bresse@justice.fr
TBRTJ;01053;9;63732;Tribunal Paritaire des Baux Ruraux de Bourg-en-Bresse;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;0426377300;
TCO;01053;1;224;Tribunal de Commerce de Bourg-en-Bresse;32 AVENUE ALSACE LORRAINE;;01000;BOURG EN BRESSE;;5.220548;46.201858;0474320003;
CPH;01283;1;938;Conseil de Prud'hommes d'Oyonnax;15 RUE DU 8 MAI 1945;;01100;OYONNAX;;5.657719;46.257495;0474772447;cph-oyonnax@justice.fr
TBRTJ;01269;9;63734;Tribunal Paritaire des Baux Ruraux de Nantua;4 PLACE D'ARMES;;01130;NANTUA;;5.60726;46.152387;0474750242;
TPRX;01269;9;63038;Tribunal de proximité de Nantua;4 PLACE D'ARMES;;01130;NANTUA;;5.60726;46.152387;0474750242;accueil-nantua@justice.fr
CPH;01034;1;936;Conseil de Prud'hommes de Belley;BOULEVARD DU MAIL;;01300;BELLEY;;5.689032;45.760258;0479811345;cph-belley@justice.fr
TBRTJ;01034;9;63730;Tribunal Paritaire des Baux Ruraux de Belley;BOULEVARD DU MAIL;;01300;BELLEY;;5.689032;45.760258;0479812305;
TPRX;01034;9;62970;Tribunal de proximité de Belley;BOULEVARD DU MAIL;;01300;BELLEY;;5.689032;45.760258;0479812305;accueil-belley@justice.fr
TBRTJ;01427;9;63736;Tribunal Paritaire des Baux Ruraux de Trévoux;1 RUE DU PALAIS;;01600;TREVOUX;;4.777244;45.941047;0474088900;
TPRX;01427;9;63071;Tribunal de proximité de Trévoux;1 RUE DU PALAIS;;01600;TREVOUX;;4.777244;45.941047;0474088900;accueil-trevoux@justice.fr
TE;02408;1;2086;Tribunal pour Enfants de Laon;PLACE AUBRY;;02000;LAON;;3.624967;49.564854;;
TGI;02408;1;40;Tribunal judiciaire de Laon;PLACE AUBRY;;02000;LAON;;3.624967;49.564854;0323262900;accueil-laon@justice.fr
CASS;02408;9;444;Cour d'Assises de l'Aisne;PLACE AUBRY;;02000;LAON;;3.624967;49.564854;0323262900;
CCD;02408;9;67382;Cour Criminelle Départementale de l'Aisne;PLACE AUBRY;;02000;LAON;;3.624967;49.564854;03 23 26 29 00;
CDAD;02408;9;58994;Conseil départemental d'accès au droit de l'Aisne;3 PLACE AUBRY;;02000;LAON;;3.624947;49.564893;0360813010;cdad-aisne@justice.fr
CPH;02408;1;942;Conseil de Prud'hommes de Laon;PLACE DU PARVIS;;02000;LAON;;3.62388;49.564376;0323267545;cph-laon@justice.fr
TBRTJ;02408;9;63799;Tribunal Paritaire des Baux Ruraux de Laon;43 RUE SERURIER;;02000;LAON;;3.623033;49.564905;0323267540;accueil-laon@justice.fr
TGI;02691;1;41;Tribunal judiciaire de Saint-Quentin;PLACE GRACCHUS BABEUF;;02100;ST QUENTIN;;3.285595;49.848055;0323058900;accueil-st-quentin@justice.fr
TE;02691;9;20280;Tribunal pour Enfants de Saint-Quentin;RUE VICTOR BASCH;;02100;ST QUENTIN;;3.285014;49.847631;0323058900;
CPH;02691;1;943;Conseil de Prud'hommes de Saint-Quentin;PLACE GRACCHUS BABEUF;;02100;ST QUENTIN;;3.285595;49.848055;0323058960;cph-st-quentin@justice.fr
TBRTJ;02691;9;63801;Tribunal Paritaire des Baux Ruraux de Saint-Quentin;PLACE GRACCHUS BABEUF;;02100;ST QUENTIN;;3.285595;49.848055;0323062960;
TCO;02691;1;226;Tribunal de Commerce de Saint-Quentin;RUE VICTOR BASCH;;02100;ST QUENTIN;;3.284334;49.847913;0323623410;
TE;02722;9;36491;Tribunal pour Enfants de Soissons;76 RUE SAINT-MARTIN;;02200;SOISSONS;;3.328084;49.380398;0323763939;
TGI;02722;1;42;Tribunal judiciaire de Soissons;76 RUE SAINT-MARTIN;;02200;SOISSONS;;3.328084;49.380398;0323763939;tj-soissons@justice.fr
CPH;02722;1;944;Conseil de Prud'hommes de Soissons;76 RUE SAINT-MARTIN;;02200;SOISSONS;;3.328084;49.380398;0323545510;cph-soissons@justice.fr
TBRTJ;02722;9;63803;Tribunal Paritaire des Baux Ruraux de Soissons;76 RUE SAINT-MARTIN;;02200;SOISSONS;;3.328084;49.380398;0323763939;
TCO;02722;1;227;Tribunal de Commerce de Soissons;76 RUE SAINT-MARTIN;;02200;SOISSONS;;3.328084;49.380398;0323530482;contact@greffe-tc-soissons.fr
TE;03190;1;2115;Tribunal pour Enfants de Moulins;20 RUE DE PARIS;;03000;MOULINS;;3.33052;46.568443;0470443384;
TGI;03190;1;45;Tribunal judiciaire de Moulins;20 RUE DE PARIS;;03000;MOULINS;;3.33052;46.568443;0470443384;accueil.moulins@justice.fr
CASS;03190;9;442;Cour d'Assises de l'Allier;20 RUE DE PARIS;;03000;MOULINS;;3.33052;46.568443;0470351455;
CCD;03190;9;67383;Cour Criminelle Départementale de l'Allier;20 RUE DE PARIS;;03000;MOULINS;;3.33052;46.568443;04 70 35 14 55;
CDAD;03190;9;59010;Conseil départemental d'accès au droit de l'Allier;20 RUE DE PARIS;;03000;MOULINS;;3.33052;46.568443;0470351748;cdad-allier@justice.fr
CPH;03190;1;946;Conseil de Prud'hommes de Moulins;16 RUE DIDEROT;;03000;MOULINS;;3.332664;46.567392;0470443384;cph-moulins@justice.fr
TBRTJ;03190;9;63680;Tribunal Paritaire des Baux Ruraux de Moulins;16 RUE DIDEROT;;03000;MOULINS;;3.332664;46.567392;0470443384;
TGI;03185;1;44;Tribunal judiciaire de Montluçon;114 BOULEVARD DE COURTAIS;;03100;MONTLUCON;;2.607792;46.339828;0470281213;accueil-montlucon@justice.fr
CPH;03185;1;945;Conseil de Prud'hommes de Montluçon;114 BOULEVARD DE COURTAIS;;03100;MONTLUCON;;2.607792;46.339828;0470050453;cph-montlucon@justice.fr
TBRTJ;03185;9;63678;Tribunal Paritaire des Baux Ruraux de Montluçon;114 BOULEVARD DE COURTAIS;;03100;MONTLUCON;;2.607792;46.339828;0470052793;
TCO;03185;1;230;Tribunal de Commerce de Montluçon;114 BOULEVARD DE COURTAIS;;03100;MONTLUCON;;2.607792;46.339828;0470050540;
CPH;03310;1;947;Conseil de Prud'hommes de Vichy;26 BOULEVARD CARNOT;;03200;VICHY;;3.425244;46.123178;0470309730;cph-vichy@justice.fr
TBRTJ;03310;9;63682;Tribunal Paritaire des Baux Ruraux de Vichy;26 BOULEVARD CARNOT;;03200;VICHY;;3.425244;46.123178;0470309730;
TPRX;03310;9;63074;Tribunal de proximité de Vichy;26 BOULEVARD CARNOT;;03200;VICHY;;3.425244;46.123178;0470309730;tprx-vichy@justice.fr
TGI;03095;1;43;Tribunal judiciaire de Cusset;RUE DU DRAPEAU;;03300;CUSSET;;3.460498;46.130871;0470309830;accueil.tj-cusset@justice.fr
TCO;03095;1;229;Tribunal de Commerce de Cusset;RUE DU BIEF;;03300;CUSSET;;3.450082;46.135509;0470983913;
TE;04070;1;2125;Tribunal pour Enfants de Digne-les-Bains;6 PLACE DES RECOLLETS;;04000;DIGNE LES BAINS;;6.239535;44.091832;0492310521;
TGI;04070;1;46;Tribunal judiciaire de Digne-les-Bains;6 PLACE DES RECOLLETS;;04000;DIGNE LES BAINS;;6.239535;44.091832;0492310521;accueil-digne-les-bains@justice.fr
CASS;04070;9;2244;Cour d'Assises des Alpes-de-Haute-Provence;6 PLACE DES CORDELIERS;;04000;DIGNE LES BAINS;;6.237381;44.093959;0492310521;
CCD;04070;9;67384;Cour Criminelle Départementale des Alpes-de-Haute-Provence;6 PLACE DES RECOLLETS;;04000;DIGNE LES BAINS;;6.237381;44.093959;04 92 31 05 21;
CDAD;04070;9;58982;Conseil départemental d'accès au droit des Alpes de Haute Provence;PLACE DES RECOLLETS;;04000;DIGNE LES BAINS;;6.237557;44.094084;0492366920;accueil@cdad04.fr
CPH;04070;1;948;Conseil de Prud'hommes de Digne-les-Bains;22 BOULEVARD VICTOR HUGO;;04000;DIGNE LES BAINS;;6.235862;44.094736;0492313849;cph-digne-les-bains@justice.fr
TBRTJ;04070;9;63367;Tribunal Paritaire des Baux Ruraux de Digne-les-Bains;22 BOULEVARD VICTOR HUGO;;04000;DIGNE LES BAINS;;6.235862;44.094736;0492314748;
TBRTJ;04112;9;63401;Tribunal Paritaire des Baux Ruraux de Manosque;RUE DES TANNEURS;;04100;MANOSQUE;;5.784737;43.831304;0492723276;
TCO;04112;1;232;Tribunal de Commerce de Manosque;RUE DES TANNEURS;;04100;MANOSQUE;;5.784737;43.831304;0492877426;
TPRX;04112;9;63020;Tribunal de proximité de Manosque;9 RUE GEORGES MARTIN;;04100;MANOSQUE;;5.805366;43.830619;04 86 89 70 10;tprx-manosque@justice.fr
TE;05061;1;2134;Tribunal pour Enfants de Gap;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492407000;
TGI;05061;1;47;Tribunal judiciaire de Gap;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492407000;accueil-gap@justice.fr
CASS;05061;9;2243;Cour d'Assises des Hautes-Alpes;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492407000;
CCD;05061;9;67418;Cour Criminelle Départementale des Hautes-Alpes;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;04 92 40 70 00;
CDAD;05061;9;58989;Conseil départemental d'accès au droit des Hautes-Alpes;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492407054;Cdad05@sfr.fr
CPH;05061;1;951;Conseil de Prud'hommes de Gap;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492407000;cph-gap@justice.fr
TBRTJ;05061;9;63562;Tribunal Paritaire des Baux Ruraux de Gap;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492407000;
TCO;05061;1;233;Tribunal de Commerce de Gap;PLACE SAINT-ARNOUX;;05000;GAP;;6.077422;44.557754;0492510192;
CPH;06088;1;955;Conseil de Prud'hommes de Nice;5 RUE PROVANA DE LEYNI;;06000;NICE;;7.271409;43.702468;0493627135;cph-nice@justice.fr
TA;06088;9;3911;Tribunal Administratif de Nice;18 AVENUE DES FLEURS;;06000;NICE;;7.253727;43.698056;0489978600;greffe.ta-nice@juradm.fr
TCO;06088;1;238;Tribunal de Commerce de Nice;6 RUE DESIRE NIEL;;06000;NICE;;7.275963;43.700078;0493928787;
TE;06069;1;2141;Tribunal pour Enfants de Grasse;37 AVENUE PIERRE SEMARD;;06130;GRASSE;;6.926526;43.65631;0492607285;
TGI;06069;1;48;Tribunal judiciaire de Grasse;37 AVENUE PIERRE SEMARD;;06130;GRASSE;;6.926526;43.65631;0492607200;accueil-grasse@justice.fr
CPH;06069;1;953;Conseil de Prud'hommes de Grasse;37 AVENUE PIERRE SEMARD;;06130;GRASSE;;6.926526;43.65631;0492607200;cph-grasse@justice.fr
TBRTJ;06069;9;63375;Tribunal Paritaire des Baux Ruraux de Grasse;37 AVENUE PIERRE SEMARD;;06130;GRASSE;;6.926526;43.65631;0492607400;
TCO;06069;1;236;Tribunal de Commerce de Grasse;37 AVENUE PIERRE SEMARD;;06130;GRASSE;;6.926526;43.65631;0492607500;
TE;06088;1;2150;Tribunal pour Enfants de Nice;3 PLACE DU PALAIS - PALAIS RUSCA;;06300;NICE;;7.282932;43.700806;0492173000;
TGI;06088;1;49;Tribunal judiciaire de Nice;PLACE DU PALAIS DE JUSTICE;;06300;NICE;;7.273863;43.696596;0492177000;accueil-nice@justice.fr
CASS;06088;9;2241;Cour d'Assises des Alpes-Maritimes;PLACE DU PALAIS;;06300;NICE;;7.285338;43.71194;0492177000/40;
CCD;06088;9;67385;Cour Criminelle Départementale des Alpes-Maritimes;PLACE DU PALAIS;;06300;NICE;;7.285338;43.71194;0492177000/40;
CDAD;06088;9;59015;Conseil départemental d'accès au droit des Alpes Maritimes;PLACE DU PALAIS;;06300;NICE;;7.285338;43.71194;0492177112;
TBRTJ;06088;9;63379;Tribunal Paritaire des Baux Ruraux de Nice;3 PLACE DU PALAIS - PALAIS RUSCA;;06300;NICE;;7.285221;43.712135;0492173001;
CPH;06029;1;952;Conseil de Prud'hommes de Cannes;19 BOULEVARD CARNOT;;06400;CANNES;;7.016785;43.556262;04 92 99 64 50;cph-cannes@justice.fr
TBRTJ;06029;9;63373;Tribunal Paritaire des Baux Ruraux de Cannes;19 BOULEVARD CARNOT;;06400;CANNES;;7.016785;43.556262;0492996450;
TCO;06029;1;235;Tribunal de Commerce de Cannes;19 BOULEVARD CARNOT;;06400;CANNES;;7.016785;43.556262;0483142100;
TPRX;06029;9;62978;Tribunal de proximité de Cannes;19 BOULEVARD CARNOT;;06400;CANNES;;7.016785;43.556262;0492996450;tprx-cannes@justice.fr
TBRTJ;06083;9;63377;Tribunal Paritaire des Baux Ruraux de Menton;7 RUE PRATO;;06500;MENTON;;7.499269;43.774094;0493357492;
TPRX;06083;9;63027;Tribunal de proximité de Menton;7 RUE PRATO;;06500;MENTON;;7.499269;43.774094;0493357492;accueil-menton@justice.fr
TBRTJ;06004;9;63369;Tribunal Paritaire des Baux Ruraux d'Antibes;60 DEUXIEME AVENUE;;06600;ANTIBES;;7.091455;43.600769;0492904980;
TCO;06004;1;234;Tribunal de Commerce d'Antibes;60 BIS 2EME AVENUE;;06600;ANTIBES;;7.093001;43.600315;0493341014;
TPRX;06004;9;62959;Tribunal de proximité d'Antibes;60 DEUXIEME AVENUE;;06600;ANTIBES;;7.091455;43.600769;0492904980;tprx-antibes@justice.fr
TBRTJ;06027;9;63371;Tribunal Paritaire des Baux Ruraux de Cagnes-sur-Mer;100 AVENUE CYRILLE BESSET;;06800;CAGNES SUR MER;;7.161653;43.659273;0492125250;
TPRX;06027;9;62976;Tribunal de proximité de Cagnes-sur-Mer;100 AVENUE CYRILLE BESSET;;06800;CAGNES SUR MER;;7.161653;43.659273;0492125250;tprx-cagnes-sur-mer@justice.fr
TGI;07186;1;50;Tribunal judiciaire de Privas;10 COURS DU PALAIS;;07000;PRIVAS;;4.601013;44.734712;0475664000;tj1-privas@justice.fr
TE;07186;1;2159;Tribunal pour Enfants de Privas;COURS DU PALAIS;;07000;PRIVAS;;4.598673;44.735271;0475664000;
CASS;07186;9;2239;Cour d'Assises de l'Ardèche;COURS DU PALAIS;;07000;PRIVAS;;4.598673;44.735271;0475664000;
CCD;07186;9;67386;Cour Criminelle Départementale de l'Ardèche;10 COUR DU PALAIS;;07000;PRIVAS;;4.598673;44.735271;04 75 66 40 00;
CDAD;07186;9;59025;Conseil départemental d'accès au droit de l'Ardèche;10 COURS DU PALAIS;;07000;PRIVAS;;4.601013;44.734712;0475664028;cdad.ardeche@justice.fr
TBRTJ;07186;9;63466;Tribunal Paritaire des Baux Ruraux de Privas;2 AVENUE DE L'EUROPE UNIE;;07000;PRIVAS;;4.59798;44.733942;0475660520;
CPH;07010;1;956;Conseil de Prud'hommes d'Annonay;26 BOULEVARD DE LA REPUBLIQUE;;07100;ANNONAY;;4.673844;45.243773;0475677313;cph-annonay@justice.fr
TBRTJ;07010;9;63482;Tribunal Paritaire des Baux Ruraux d'Annonay;26 BOULEVARD DE LA REPUBLIQUE;;07100;ANNONAY;;4.673844;45.243773;0475677313;
TPRX;07010;9;62958;Tribunal de proximité d'Annonay;26 BOULEVARD DE LA REPUBLIQUE;;07100;ANNONAY;;4.673844;45.243773;0475677313;tprx-annonay@justice.fr
CPH;07019;1;957;Conseil de Prud'hommes d'Aubenas;10 RUE GEORGES COUDERC;;07200;AUBENAS;;4.389412;44.61705;0475935184;cph-aubenas@justice.fr
TBRTJ;07019;9;63484;Tribunal Paritaire des Baux Ruraux d'Aubenas;10 RUE GEORGES COUDERC;;07200;AUBENAS;;4.389412;44.61705;0475391131;
TCO;07019;1;240;Tribunal de Commerce d'Aubenas;10 RUE GEORGES COUDERC;;07200;AUBENAS;;4.389412;44.61705;0475892180;
TPRX;07019;9;62964;Tribunal de proximité d'Aubenas;10 RUE GEORGES COUDERC;;07200;AUBENAS;;4.389412;44.61705;0475391131;tprx-aubenas@justice.fr
TE;08105;1;2168;Tribunal pour Enfants de Charleville-Mézières;9 ESPLANADE DU PALAIS DE JUSTICE;;08000;CHARLEVILLE MEZIERES;;4.722245;49.760944;0324572923;
TGI;08105;1;51;Tribunal judiciaire de Charleville-Mézières;9 ESPLANADE DU PALAIS DE JUSTICE;;08000;CHARLEVILLE MEZIERES;;4.722245;49.760944;0324576900;tj-charleville-mezieres@justice.fr
CASS;08105;9;2238;Cour d'Assises des Ardennes;9 ESPLANADE DU PALAIS DE JUSTICE;;08000;CHARLEVILLE MEZIERES;;4.722245;49.760944;0324576900;
CCD;08105;9;62840;Cour Criminelle Départementale des Ardennes;9 ESPLANADE DU PALAIS DE JUSTICE;;08000;CHARLEVILLE MEZIERES;;4.722245;49.760944;0324576900;
CDAD;08105;9;58974;Conseil départemental d'accès au droit des Ardennes;9 ESPLANADE DU PALAIS DE JUSTICE;;08000;CHARLEVILLE MEZIERES;;4.722245;49.760944;0324576900;cdad-ardennes@justice.fr
CPH;08105;1;958;Conseil de Prud'hommes de Charleville-Mézières;20 RUE DE L'ARQUEBUSE;;08000;CHARLEVILLE MEZIERES;;4.721572;49.771296;0324598888;cph-charleville-mezieres@justice.fr
TBRTJ;08105;9;63610;Tribunal Paritaire des Baux Ruraux de Charleville-Mézières;12 RUE MME DE SEVIGNE;;08000;CHARLEVILLE MEZIERES;;4.717254;49.771206;0324563413;
TBRTJ;08409;9;63612;Tribunal Paritaire des Baux Ruraux de Sedan;2 RUE DE LA COMEDIE;;08200;SEDAN;;4.943931;49.702183;0324291017;
TCO;08409;1;242;Tribunal de Commerce de Sedan;1 RUE DE LA COMEDIE;;08200;SEDAN;;4.944001;49.702321;0324575053;
TPRX;08409;9;63063;Tribunal de proximité de Sedan;1 RUE DE LA COMEDIE;;08200;SEDAN;;4.944001;49.702321;0324291017;tprx-sedan@justice.fr
TE;09122;1;2178;Tribunal pour Enfants de Foix;14 BOULEVARD DU SUD;;09000;FOIX;;1.612271;42.952864;0581291165;
TGI;09122;1;52;Tribunal judiciaire de Foix;14 BOULEVARD DU SUD;;09000;FOIX;;1.612271;42.952864;0581291165;accueil.tj-foix@justice.fr
CASS;09122;9;2236;Cour d'Assises de l'Ariège;14 BOULEVARD DU SUD;;09000;FOIX;;1.612271;42.952864;0581291165;
CCD;09122;9;67387;Cour Criminelle Départementale de l'Ariège;14 BOULEVARD DU SUD;;09000;FOIX;;1.612271;42.952864;05 81 29 11 65;
CDAD;09122;9;58987;Conseil départemental d'accès au droit de l'Ariège;14 BOULEVARD DU SUD;;09000;FOIX;;1.612271;42.952864;0561021934;cdad-ariege@justice.fr
CPH;09122;1;962;Conseil de Prud'hommes de Foix;14 BOULEVARD DU SUD;;09000;FOIX;;1.612271;42.952864;0581291165;cph-foix@justice.fr
